node	Loc	RTM184V
node_3189	East Africa	sensitive
node_3189	West Africa	
GU059310	East Africa	sensitive
node_3197	Horn of Africa	sensitive
node_3198	Europe	sensitive
node_3201	East Africa	sensitive
AM260285	East Africa	sensitive
AM260267	East Africa	sensitive
AM040991	Central Africa	sensitive
AM260317	East Africa	sensitive
node_3213	East Africa	sensitive
AM260309	East Africa	sensitive
AM260280	East Africa	sensitive
node_3247	Horn of Africa	sensitive
node_3249	Horn of Africa	sensitive
node_3253	Europe	sensitive
node_3253	Horn of Africa	
node_3255	Horn of Africa	resistant
node_3255		sensitive
AY727524	South America	sensitive
AY727523	South America	sensitive
GQ401312	South America	sensitive
KT427736	South America	sensitive
EF379209	South America	sensitive
FJ591920	South America	sensitive
node_3356	South America	resistant
node_3356		sensitive
node_3357	South America	resistant
node_3357		sensitive
node_3372	South America	resistant
node_3372		sensitive
node_3385	South America	resistant
node_3385		sensitive
FJ591954	South America	sensitive
FJ591196	South America	sensitive
FJ591264	South America	sensitive
node_3389	South America	resistant
node_3389		sensitive
FJ591232	South America	sensitive
FJ591176	South America	resistant
FJ591411	South America	resistant
FJ591287	South America	resistant
node_1193	Central Africa	sensitive
KX907368	East Africa	sensitive
node_1195	East Africa	sensitive
node_1198	East Africa	sensitive
KM050094	Central Africa	sensitive
node_1204	Central Africa	sensitive
node_1212	Central Africa	sensitive
node_1213	Central Africa	sensitive
KM050601	Central Africa	sensitive
node_1216	Central Africa	sensitive
AB254156	Central Africa	sensitive
HM120118	Central Africa	sensitive
EU244683	South Africa	sensitive
EU244682	South Africa	sensitive
node_1232	Europe	sensitive
node_1239	Europe	sensitive
KM050232	Central Africa	sensitive
node_1434	Europe	sensitive
node_1434	Southern Africa ex SA	
AM071432	Southern Africa ex SA	sensitive
node_1443	Southern Africa ex SA	sensitive
node_1452	Southern Africa ex SA	sensitive
node_1453	Southern Africa ex SA	sensitive
GQ400608	Europe	sensitive
node_1455	South Africa	sensitive
node_1459	Southern Africa ex SA	sensitive
HM534030	South America	sensitive
AM071418	Southern Africa ex SA	sensitive
GU199574	Southern Africa ex SA	sensitive
AY694255	Europe	sensitive
GU326128	Europe	sensitive
AB285771	Horn of Africa	sensitive
node_1574	Europe	sensitive
node_1574	Horn of Africa	
AY255824	Europe	sensitive
node_1581	Horn of Africa	sensitive
GQ398909	Europe	sensitive
AB285758	Horn of Africa	sensitive
node_1622	Horn of Africa	sensitive
AB285773	Horn of Africa	sensitive
AB285823	Horn of Africa	sensitive
node_1627	Europe	sensitive
AB285759	Horn of Africa	sensitive
AY242598	Horn of Africa	sensitive
AB285825	Horn of Africa	sensitive
KU319535	Horn of Africa	sensitive
node_1670	Central Africa	sensitive
AY829302	Southern Africa ex SA	sensitive
node_1676	Central Africa	sensitive
node_1676	Europe	
node_1676	Southern Africa ex SA	
node_1683	Europe	sensitive
node_1733	Central Africa	sensitive
node_1735	Central Africa	sensitive
HM119851	Central Africa	sensitive
node_1739	Central Africa	sensitive
node_1756	Central Africa	sensitive
KM050007	Central Africa	sensitive
KM050647	Central Africa	sensitive
node_1762	Central Africa	sensitive
node_1762	South Africa	
AY589873	South Africa	sensitive
HM119794	Central Africa	sensitive
node_1781	Central Africa	sensitive
node_1782	Central Africa	sensitive
KM050082	Central Africa	sensitive
node_1784	Central Africa	sensitive
node_1859	South Africa	sensitive
EU244665	South Africa	sensitive
FJ199765	South Africa	sensitive
node_1861	South Africa	sensitive
HM119669	Central Africa	sensitive
node_1872	Central Africa	sensitive
node_2329	Asia	sensitive
node_2604	Asia	sensitive
node_2606	Asia	sensitive
FJ878958	Asia	sensitive
EU158889	Asia	sensitive
EU158888	Asia	sensitive
HQ456680	Asia	sensitive
node_2615	Asia	sensitive
node_2637	Asia	sensitive
EU683764	Asia	sensitive
node_3025	East Africa	sensitive
node_3027	East Africa	sensitive
node_3029	East Africa	sensitive
node_3035	East Africa	sensitive
GQ409622	East Africa	resistant
GQ409573	East Africa	resistant
node_3041	East Africa	sensitive
node_3042	East Africa	sensitive
HM572402	East Africa	sensitive
EU251792	East Africa	sensitive
AB285754	Horn of Africa	sensitive
AF286233	Europe	sensitive
AY242589	Horn of Africa	sensitive
node_3083	Europe	sensitive
MF373159	Europe	sensitive
node_3096	Europe	sensitive
node_3107	Horn of Africa	sensitive
node_3109	Horn of Africa	sensitive
AY102502	Horn of Africa	sensitive
AB285788	Horn of Africa	sensitive
AB285840	Horn of Africa	sensitive
AB285811	Horn of Africa	sensitive
AB285839	Horn of Africa	sensitive
AB285842	Horn of Africa	sensitive
DQ113298	Central America	sensitive
node_3129	Central America	sensitive
DQ113072	Central America	sensitive
DQ113033	Central America	sensitive
DQ113364	Central America	resistant
node_3133	Central America	resistant
node_3133		sensitive
DQ113161	Central America	sensitive
HQ108352	Central America	sensitive
AY713417	Horn of Africa	sensitive
FN599718	West Africa	sensitive
HM119880	Central Africa	sensitive
HE588164	West Africa	sensitive
AB285789	Horn of Africa	sensitive
node_3196	Horn of Africa	sensitive
GQ400924	Europe	sensitive
GQ400599	Europe	sensitive
AB285791	Horn of Africa	sensitive
node_3200	East Africa	sensitive
KU319540	Horn of Africa	sensitive
node_3212	East Africa	sensitive
node_3246	Horn of Africa	sensitive
AB285822	Horn of Africa	sensitive
KU319537	Horn of Africa	sensitive
node_3248	Horn of Africa	sensitive
node_3251	Europe	sensitive
node_3251	Horn of Africa	
node_3252	Europe	sensitive
node_3252	Horn of Africa	
AY371692	Horn of Africa	resistant
node_3254	Horn of Africa	sensitive
EU340713	South America	sensitive
EF379204	South America	sensitive
FJ591605	South America	resistant
FJ591507	South America	sensitive
HM534020	South America	sensitive
node_3371	South America	resistant
node_3371		sensitive
node_3383	South America	resistant
node_3383		sensitive
node_3384	South America	resistant
node_3384		sensitive
FJ591648	South America	resistant
FJ591296	South America	sensitive
node_1191	Central Africa	sensitive
node_1192	Central Africa	sensitive
EU251849	East Africa	sensitive
AY734560	East Africa	sensitive
AY253304	East Africa	sensitive
node_1197	East Africa	sensitive
node_1202	Central Africa	sensitive
node_1203	Central Africa	sensitive
node_1210	Central Africa	sensitive
node_1211	Central Africa	sensitive
HM120143	Central Africa	sensitive
HM119609	Central Africa	sensitive
HM119874	Central Africa	sensitive
KM050710	Central Africa	sensitive
AY749170	Europe	sensitive
AY749169	Europe	resistant
node_1233	Europe	sensitive
node_1238	Europe	sensitive
DQ879080	Europe	resistant
AY090856	Southern Africa ex SA	sensitive
AM071440	Southern Africa ex SA	sensitive
GU199575	Southern Africa ex SA	sensitive
node_1450	Southern Africa ex SA	sensitive
node_1451	Southern Africa ex SA	sensitive
AY090849	Southern Africa ex SA	sensitive
FJ445712	Southern Africa ex SA	sensitive
DQ093589	South Africa	sensitive
FJ199756	South Africa	sensitive
HM119757	Central Africa	sensitive
FJ445714	Southern Africa ex SA	resistant
AY372166	Europe	sensitive
MF373148	Europe	sensitive
node_1580	Horn of Africa	sensitive
GQ400909	Europe	sensitive
node_1621	Horn of Africa	sensitive
AB285799	Horn of Africa	sensitive
AY694340	Europe	sensitive
node_1626	Europe	sensitive
AM071436	Southern Africa ex SA	sensitive
node_1669	Central Africa	sensitive
GU199561	Southern Africa ex SA	sensitive
DQ877890	Europe	resistant
AF378405	Europe	sensitive
node_1682	Europe	sensitive
node_1732	Central Africa	sensitive
HM119824	Central Africa	sensitive
GQ433804	Central Africa	sensitive
node_1734	Central Africa	sensitive
node_1738	Central Africa	sensitive
HM119829	Central Africa	sensitive
GQ427135	Central Africa	sensitive
KM050285	Central Africa	sensitive
AY703910	South Africa	sensitive
node_1761	Central Africa	sensitive
node_1761	South Africa	
node_1768	Central Africa	sensitive
node_1780	Central Africa	sensitive
HM119796	Central Africa	sensitive
KM050372	Central Africa	sensitive
KM050316	Central Africa	sensitive
KM050317	Central Africa	sensitive
node_1858	South Africa	sensitive
EU244666	South Africa	sensitive
DQ056416	South Africa	sensitive
EU244663	South Africa	sensitive
HM119963	Central Africa	sensitive
KM050648	Central Africa	sensitive
EF186985	Asia	resistant
AF286232	Asia	sensitive
KM050688	Central Africa	sensitive
node_2603	Asia	sensitive
DQ826596	Asia	sensitive
GQ399697	Europe	sensitive
EF186976	Asia	resistant
HQ456678	Asia	sensitive
node_2636	Asia	sensitive
EF186941	Asia	sensitive
node_3023	East Africa	sensitive
node_3024	East Africa	sensitive
EU251763	East Africa	sensitive
node_3026	East Africa	sensitive
HM572399	East Africa	sensitive
EU251764	East Africa	sensitive
node_3030	East Africa	sensitive
node_3034	East Africa	sensitive
EU251824	East Africa	sensitive
node_3040	East Africa	sensitive
EU251778	East Africa	sensitive
HM572398	East Africa	sensitive
HM191525	Europe	sensitive
node_3082	Europe	sensitive
GQ399733	Europe	sensitive
node_3095	Europe	sensitive
node_3106	Horn of Africa	sensitive
MF373175	Europe	sensitive
AY790001	Horn of Africa	sensitive
node_3108	Horn of Africa	sensitive
DQ113084	Central America	resistant
DQ113013	Central America	sensitive
DQ113190	Central America	sensitive
DQ112982	Central America	sensitive
KU319536	Horn of Africa	sensitive
MF373202	Europe	sensitive
AM260222	East Africa	sensitive
AM260219	East Africa	sensitive
AM260298	East Africa	sensitive
AJ583722	West Africa	sensitive
node_3244	Horn of Africa	sensitive
node_3245	Horn of Africa	sensitive
AB285815	Horn of Africa	sensitive
AB285769	Horn of Africa	sensitive
GU969505	Europe	sensitive
KU319541	Horn of Africa	sensitive
GQ399345	Europe	sensitive
MF373134	Europe	sensitive
AY371691	Horn of Africa	sensitive
AY377432	Europe	sensitive
node_3368	South America	resistant
node_3368		sensitive
node_3370	South America	resistant
node_3370		sensitive
FJ591260	South America	resistant
node_3382	South America	resistant
node_3382		sensitive
FJ548791	South America	sensitive
HM534043	South America	sensitive
node_1189	Central Africa	sensitive
node_1190	Central Africa	sensitive
GQ400619	Europe	sensitive
HM119943	Central Africa	sensitive
KX907426	East Africa	sensitive
node_1196	East Africa	sensitive
EU251851	East Africa	sensitive
GQ433808	Central Africa	sensitive
KM050428	Central Africa	sensitive
HM119643	Central Africa	sensitive
GQ433884	Central Africa	sensitive
HM119749	Central Africa	sensitive
GQ433850	Central Africa	sensitive
HM119610	Central Africa	sensitive
AY749179	Europe	sensitive
AY749171	Europe	sensitive
node_1234	Europe	resistant
node_1237	Europe	sensitive
AF110962	Southern Africa ex SA	sensitive
node_1449	Southern Africa ex SA	sensitive
AF110965	Southern Africa ex SA	sensitive
AF110963	Southern Africa ex SA	sensitive
AB285763	Horn of Africa	sensitive
node_1579	Europe	sensitive
AB285780	Horn of Africa	sensitive
node_1620	Horn of Africa	sensitive
GU969545	Europe	sensitive
GU969533	Europe	sensitive
HM120138	Central Africa	sensitive
GQ433857	Central Africa	sensitive
node_1680	Europe	sensitive
node_1681	Europe	sensitive
node_1688	Central Africa	sensitive
node_1731	Central Africa	sensitive
HM120142	Central Africa	sensitive
HM119739	Central Africa	sensitive
HM120067	Central Africa	sensitive
HM119769	Central Africa	sensitive
FJ388901	Europe	resistant
AY196517	South Africa	sensitive
node_1766	Southern Africa ex SA	sensitive
node_1767	Central Africa	sensitive
node_1773	Horn of Africa	sensitive
node_1779	Central Africa	sensitive
EU244664	South Africa	sensitive
node_1857	South Africa	sensitive
node_2338	Asia	sensitive
node_2602	Asia	sensitive
EU683791	Asia	sensitive
node_2635	Asia	sensitive
node_3021	East Africa	sensitive
node_3022	Central Africa	sensitive
EU251881	East Africa	sensitive
EU251758	East Africa	sensitive
HM572405	East Africa	sensitive
HM572400	East Africa	sensitive
EU251871	East Africa	sensitive
EU251769	East Africa	sensitive
node_3033	East Africa	sensitive
EU251762	East Africa	sensitive
node_3039	East Africa	sensitive
AY945738	East Africa	sensitive
HM191524	Europe	sensitive
HM191522	Europe	sensitive
HM191539	Europe	sensitive
node_3094	Europe	sensitive
node_3104	Europe	sensitive
node_3105	Horn of Africa	sensitive
GQ400161	Europe	sensitive
AB285790	Horn of Africa	sensitive
node_3243	Horn of Africa	sensitive
AB285755	Horn of Africa	sensitive
AB285806	Horn of Africa	sensitive
AB285837	Horn of Africa	sensitive
node_3367	South America	resistant
FJ481654	Europe	sensitive
GQ401309	South America	sensitive
node_3369	South America	sensitive
node_3373	South America	resistant
node_3373		sensitive
node_3381	South America	resistant
node_3381		sensitive
FJ481655	Europe	sensitive
GQ433855	Central Africa	sensitive
KM050747	Central Africa	sensitive
KM050665	Central Africa	sensitive
AY253313	East Africa	sensitive
KX907385	East Africa	sensitive
AY749181	Europe	resistant
AY749180	Europe	resistant
AY749174	Europe	sensitive
node_1236	Europe	sensitive
KY658707	Southern Africa ex SA	sensitive
node_1448	Southern Africa ex SA	sensitive
DQ055203	Europe	sensitive
DQ055201	Europe	sensitive
HM119975	Central Africa	sensitive
KU319542	Horn of Africa	sensitive
node_1679	Europe	sensitive
AF378403	Europe	sensitive
AF378404	Europe	sensitive
AF378408	Europe	sensitive
node_1686	Central Africa	sensitive
node_1687	Central Africa	sensitive
KM049925	Central Africa	sensitive
node_1730	Central Africa	sensitive
AY756888	Southern Africa ex SA	sensitive
AY756839	Southern Africa ex SA	sensitive
HM120021	Central Africa	sensitive
HM119881	Central Africa	sensitive
node_1771	Horn of Africa	sensitive
node_1772	Horn of Africa	sensitive
node_1772	Southern Africa ex SA	
node_1778	Central Africa	sensitive
EU244684	South Africa	sensitive
EU244668	South Africa	sensitive
EU244667	South Africa	sensitive
node_2333	Asia	sensitive
node_2337	Asia	sensitive
node_2568	Asia	sensitive
node_2601	Asia	sensitive
EF186983	Asia	sensitive
EF186926	Asia	sensitive
EU251806	East Africa	sensitive
HM572404	East Africa	sensitive
KM049950	Central Africa	sensitive
KM049951	Central Africa	sensitive
node_3032	East Africa	sensitive
HM572401	East Africa	sensitive
HM572396	East Africa	sensitive
EF186986	Asia	resistant
GQ290728	Asia	sensitive
MF373198	Europe	sensitive
AY165266	Europe	sensitive
MF373138	Europe	sensitive
AB285832	Horn of Africa	sensitive
HM191526	Europe	resistant
node_3242	Horn of Africa	sensitive
AB285807	Horn of Africa	sensitive
node_3366	South America	resistant
KT427806	South America	sensitive
HM534131	South America	sensitive
HM534088	South America	sensitive
EF379213	South America	sensitive
EF379178	South America	sensitive
node_3376	South America	resistant
node_3376		sensitive
node_3380	South America	resistant
node_3380		sensitive
EU248397	Europe	sensitive
node_1235	Europe	sensitive
AF110966	Southern Africa ex SA	sensitive
AF110964	Southern Africa ex SA	sensitive
node_1678	Europe	sensitive
AF394462	Europe	resistant
KM050291	Central Africa	sensitive
node_1685	Central Africa	sensitive
HM119952	Central Africa	sensitive
KX907363	East Africa	sensitive
node_1692	Central Africa	sensitive
node_1729	Central Africa	sensitive
node_1770	Horn of Africa	sensitive
AB285796	Horn of Africa	sensitive
EF602625	Southern Africa ex SA	sensitive
MF373157	Europe	sensitive
HM119818	Central Africa	sensitive
node_1777	Central Africa	sensitive
node_1777	South Africa	
FJ878945	Asia	sensitive
node_2332	Asia	sensitive
node_2335	Asia	sensitive
node_2336	Asia	sensitive
node_2560	Asia	sensitive
node_2567	Asia	sensitive
node_2572	Asia	sensitive
node_2600	Asia	sensitive
EU251749	East Africa	sensitive
node_3031	East Africa	sensitive
node_3241	Horn of Africa	sensitive
AB285761	Horn of Africa	sensitive
FJ591506	South America	resistant
node_3365	South America	resistant
node_3375	South America	sensitive
FJ591526	South America	resistant
FJ591529	South America	sensitive
node_3379	South America	resistant
node_3379		sensitive
AF338992	Europe	sensitive
